Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
35793407	2020-12-28	Foreign Affairs (China)	Executive,Government,Foreign Ministry	China	Criticize or denounce	111	-2	United States		United States	52342743	2	Unknown	Lhasa		Tibet Autonomous Region	China	29.65	91.1
35793437	2020-12-28	Health Ministry (Egypt)	Government,Executive,Health Ministry	Egypt	Make statement	010	0	Egypt		Egypt	52342746	2	Unknown				Egypt	30.0626	31.2497
35793421	2020-12-28	Governor (Egypt)	Government,Local,Provincial	Egypt	Provide humanitarian aid	073	7.4	Citizen (Egypt)	Social,General Population / Civilian / Social	Egypt	52342748	4	Unknown	Al Minya		Muhafazat al Minya	Egypt	28.1099	30.7503
35793443	2020-12-28	Member of Legislative (Govt) (Tunisia)	Legislative / Parliamentary,Government	Tunisia	Express intent to meet or negotiate	036	4	Nancy Pelosi	Lower House,Center Left,Parties,(National) Major Party,Ideological,Government,Legislative / Parliamentary	United States	52342752	2	Unknown			Washington D.C.	United States	38.9171	-77.0003
35793444	2020-12-28	Russia		Russian Federation	Mobilize or increase armed forces	154	-7.2	Syria		Syria	52342756	3	Reuters News	Moscow		Moskva	Russian Federation	55.7522	37.6156
35793445	2020-12-28	Central Bureau of Investigation	Police,Government	India	Accuse	112	-2	Citizen (India)	General Population / Civilian / Social,Social	India	52342768	5	Hindustan Times	Bhopal		State of Madhya Pradesh	India	23.2547	77.4029
35793368	2020-12-28	Mohammad Javad Zarif	Social,Foreign Ministry,Education,Government,Executive	Iran	Criticize or denounce	111	-2	Donald Trump	Executive,Executive Office,Government	United States	52342771	4	FARS News Agency	Doha		Baladiyat ad Dawhah	Qatar	25.2793	51.5224
35793369	2020-12-28	Mohammad Javad Zarif	Social,Foreign Ministry,Education,Government,Executive	Iran	Criticize or denounce	111	-2	Donald Trump	Executive,Executive Office,Government	United States	52342771	6	FARS News Agency	Tehran		Tehran Province	Iran	35.6944	51.4215
35793408	2020-12-28	City Mayor (United States)	Local,Municipal,Government	United States	Make statement	010	0	Iran		Iran	52342773	1	FARS News Agency	Nashville	Davidson County	Tennessee	United States	36.1659	-86.7844
35793426	2020-12-28	Jair Bolsonaro	Executive Office,Government,Elite,Executive	Brazil	Praise or endorse	051	3.4	Party Member (Brazil)	Parties	Brazil	52342776	3	O Estado de São Paulo	Lira	Aiuaba	Estado do Ceara	Brazil	-6.61667	-40.6167
35793371	2020-12-28	Mikhail Mishustin	Executive Office,Government,Executive	Russian Federation	Demand	100	-5	Government (Russia)	Government	Russian Federation	52342781	2	Interfax News Service	Moscow		Moskva	Russian Federation	55.7522	37.6156
35793370	2020-12-28	Head of Government (Russia)	Executive Office,Government,Executive	Russian Federation	Make empathetic comment	018	3.4	Citizen (Russia)	General Population / Civilian / Social,Social	Russian Federation	52342781	4	Interfax News Service	Moscow		Moskva	Russian Federation	55.7522	37.6156
35793447	2020-12-28	Citizen (Russia)	General Population / Civilian / Social,Social	Russian Federation	Threaten with military force	138	-7	Police (Russia)	Government,Police	Russian Federation	52342783	2	Interfax News Service	Makhachkala		Dagestan	Russian Federation	42.9764	47.5024
35793446	2020-12-28	Russia		Russian Federation	Arrest, detain, or charge with legal action	173	-5	Citizen (Russia)	General Population / Civilian / Social,Social	Russian Federation	52342783	4	Interfax News Service	Makhachkala		Dagestan	Russian Federation	42.9764	47.5024
35793448	2020-12-28	Citizen (Russia)	General Population / Civilian / Social,Social	Russian Federation	Threaten with military force	138	-7	Police (Russia)	Government,Police	Russian Federation	52342783	4	Interfax News Service	Makhachkala		Dagestan	Russian Federation	42.9764	47.5024
35793385	2020-12-28	Nidia Vílchez	Government,Center Left,Legislative / Parliamentary,Ideological,Unicameral,(National) Major Party,Parties	Peru	Make statement	010	0	El Comercio	Social,Media,News,Print News	Ecuador	52342788	4	El Comercio	Comercio	Nova Palma	Estado do Rio Grande do Sul	Brazil	-29.3667	-53.3667
35793386	2020-12-28	Head of Government (Cote d'Ivoire)	Executive Office,Government,Executive	Cote d'Ivoire	Make an appeal or request	020	3	Citizen (Cote d'Ivoire)	Social,General Population / Civilian / Social	Cote d'Ivoire	52342802	4	Agence Ivoirienne de Presse	Abidjan		Lagunes	Cote d'Ivoire	5.30966	-4.01266
35793374	2020-12-28	Religion (Cote d'Ivoire)	National Religious,Social	Cote d'Ivoire	Praise or endorse	051	3.4	Health Ministry (Cote d'Ivoire)	Government,Health Ministry,Executive	Cote d'Ivoire	52342803	1	Agence Ivoirienne de Presse	Aboisso		Region du Sud-Comoe	Cote d'Ivoire	5.46779	-3.20711
35793372	2020-12-28	Citizen (Cote d'Ivoire)	Social,General Population / Civilian / Social	Cote d'Ivoire	Engage in symbolic act	017	0	Health Ministry (Cote d'Ivoire)	Government,Health Ministry,Executive	Cote d'Ivoire	52342803	2	Agence Ivoirienne de Presse	Aboisso		Region du Sud-Comoe	Cote d'Ivoire	5.46779	-3.20711
35793373	2020-12-28	Citizen (Cote d'Ivoire)	Social,General Population / Civilian / Social	Cote d'Ivoire	Make an appeal or request	020	3	Cote d'Ivoire		Cote d'Ivoire	52342803	4	Agence Ivoirienne de Presse			Region du Sud-Comoe	Cote d'Ivoire	5.5	-3.25
35793409	2020-12-28	United Kingdom		United Kingdom	Sign formal agreement	057	8	European Union	Regional,Regional Diplomatic IGOs,International Government Organization		52342825	2	Unknown			Britain	United Kingdom	53.5938	-1.86823
35793410	2020-12-28	European Union	Regional,Regional Diplomatic IGOs,International Government Organization		Sign formal agreement	057	8	United Kingdom		United Kingdom	52342825	2	Unknown			Britain	United Kingdom	53.5938	-1.86823
35793375	2020-12-28	Mali		Mali	Abduct, hijack, or take hostage	181	-9	Soumaïla Cissé	Parties,(National) Minor Party	Mali	52342833	2	Le Monde	Bamako		Bamako Region	Mali	12.65	-8
35793376	2020-12-28	Citizen (Mali)	Social,General Population / Civilian / Social	Mali	Use unconventional violence	180	-9	Union for the Republic	(National) Minor Party,Parties	Congo	52342833	6	Le Monde				Congo	-4.2669	15.2833
35793450	2020-12-28	Government (Japan)	Government	Japan	Reduce or break diplomatic relations	161	-4	Yoshihide Suga	Legislative / Parliamentary,Center Right,Parties,(National) Major Party,Ideological,Lower House,Social,Government,Media	Japan	52342848	1	Jiji Press English News Service	Tokyo		Tokyo-to	Japan	35.6895	139.692
35793449	2020-12-28	Yoshihide Suga	Legislative / Parliamentary,Center Right,Parties,(National) Major Party,Ideological,Lower House,Social,Government,Media	Japan	Make a visit	042	1.9	Japan		Japan	52342848	2	Jiji Press English News Service	Ise		Mie-ken	Japan	34.4833	136.7
35793451	2020-12-28	Japan		Japan	Host a visit	043	2.8	Yoshihide Suga	Legislative / Parliamentary,Center Right,Parties,(National) Major Party,Ideological,Lower House,Social,Government,Media	Japan	52342848	2	Jiji Press English News Service	Ise		Mie-ken	Japan	34.4833	136.7
35793387	2020-12-28	Boris Johnson	Elite,Executive Office,Government,Executive,Center Right,Ideological,(National) Major Party,Parties	United Kingdom	Express intent to meet or negotiate	036	4	India		India	52342851	4	Hindustan Times				United Kingdom	51.5085	-0.12574
35793411	2020-12-28	Himanta Biswa Sarma	Executive,Government,Education Ministry	India	Make statement	010	0	Government (India)	Government	India	52342852	5	Indo-Asian News Service			State of Assam	India	26	93
35793412	2020-12-28	Smriti Irani	Legislative / Parliamentary,Opposition Major Party (Out Of Government),(National) Major Party,Parties,Government	India	Make statement	010	0	Congress (India)	Government,Legislative / Parliamentary	India	52342853	2	Indo-Asian News Service	Amethi		State of Uttar Pradesh	India	28.0167	81.05
35793413	2020-12-28	Main Opposition (India)	Protestors / Popular Opposition / Mobs,Dissident	India	Accuse	112	-2	Population (India)	General Population / Civilian / Social,Social	India	52342853	5	Indo-Asian News Service	New Delhi		National Capital Territory of Delhi	India	28.6358	77.2244
35793427	2020-12-28	China		China	Arrest, detain, or charge with legal action	173	-5	Citizen (Hong Kong)	General Population / Civilian / Social,Social	Hong Kong	52342857	2	Unknown	Shenzhen	Shenzhen	Guangdong Sheng	China	22.5455	114.068
35793428	2020-12-28	Saudi Arabia		Saudi Arabia	Use tactics of violent repression	175	-9	Rights Activist (Saudi Arabia)	Nongovernmental Organization (International),Nongovernmental Organizations / Activists,Human Rights IGOs,Human Rights NGOs	Saudi Arabia	52342861	3	Deutsche Welle				Saudi Arabia	24.6877	46.7219
35793414	2020-12-28	Member of the Judiciary (Russia)	Judicial,Government	Russian Federation	Impose restrictions on political freedoms	1721	-5	Citizen (Russia)	General Population / Civilian / Social,Social	Russian Federation	52342862	6	Interfax News Service	Moscow		Moskva	Russian Federation	55.7522	37.6156
35793377	2020-12-28	China		China	Make pessimistic comment	012	-0.4	Communist Party (Nepal)	Communist,Parties,Ideological	Nepal	52342869	5	BBC Monitoring South Asia	Kathmandu	Bagmati Zone	Madhyamanchal	Nepal	27.7017	85.3206
35793378	2020-12-28	Turkey		Turkey	Threaten	130	-4.4	Libya		Libya	52342870	2	BBC Monitoring Middle East				Libya	32.8752	13.1875
35793379	2020-12-28	Khalifa Belqasim Haftar	Military,Government	Libya	Threaten to reduce or break relations	1313	-5.8	Military (Turkey)	Military,Government	Turkey	52342870	4	BBC Monitoring Middle East				Turkey	39.9167	32.8333
35793429	2020-12-28	Marc Ravalomanana	Elite,Exiles,Protestors / Popular Opposition / Mobs,Dissident,Opposition Major Party (Out Of Government),Parties,(National) Major Party	Madagascar	Make an appeal or request	020	3	Citizen (Madagascar)	Social,General Population / Civilian / Social	Madagascar	52342886	1	All Africa				Madagascar	-18.9143	47.531
35793430	2020-12-28	Marc Ravalomanana	Elite,Exiles,Protestors / Popular Opposition / Mobs,Dissident,Opposition Major Party (Out Of Government),Parties,(National) Major Party	Madagascar	Make an appeal or request	020	3	Citizen (Madagascar)	Social,General Population / Civilian / Social	Madagascar	52342886	5	All Africa				Madagascar	-18.9143	47.531
35793417	2020-12-28	Citizen (Central African Republic)	General Population / Civilian / Social,Social	Central African Republic	Use unconventional violence	180	-9	Central African Republic		Central African Republic	52342891	4	All Africa	Bangui		Commune de Bangui	Central African Republic	4.36122	18.555
35793380	2020-12-28	Roch Marc Christian Kaboré	Unicameral,Elite,Executive,Center Left,Executive Office,Ideological,Government,Legislative / Parliamentary,Parties,(National) Major Party	Burkina Faso	Host a visit	043	2.8	Moctar Ouane		Mali	52342892	2	All Africa				Mali	12.65	-8
35793381	2020-12-28	Moctar Ouane		Mali	Make a visit	042	1.9	Roch Marc Christian Kaboré	Unicameral,Elite,Executive,Center Left,Executive Office,Ideological,Government,Legislative / Parliamentary,Parties,(National) Major Party	Burkina Faso	52342892	2	All Africa				Mali	12.65	-8
35793433	2020-12-28	Lazarus Chakwera	(National) Minor Party,Parties	Malawi	Engage in symbolic act	017	0	Arthur Peter Mutharika	Executive,Cabinet,Education Ministry,Science / Tech / Knowledge / Innovation Ministry,Executive Office,Government	Malawi	52342896	1	All Africa	Mangochi	Mangochi District	Southern Region	Malawi	-14.4782	35.2645
35793434	2020-12-28	Citizen (Malawi)	Social,General Population / Civilian / Social	Malawi	Engage in symbolic act	017	0	Arthur Peter Mutharika	Executive,Cabinet,Education Ministry,Science / Tech / Knowledge / Innovation Ministry,Executive Office,Government	Malawi	52342896	1	All Africa	Mangochi	Mangochi District	Southern Region	Malawi	-14.4782	35.2645
35793431	2020-12-28	Media Personnel (Malawi)	Media,Social	Malawi	Make statement	010	0	Arthur Peter Mutharika	Executive,Cabinet,Education Ministry,Science / Tech / Knowledge / Innovation Ministry,Executive Office,Government	Malawi	52342896	2	All Africa	Mangochi	Mangochi District	Southern Region	Malawi	-14.4782	35.2645
35793432	2020-12-28	Media Personnel (Malawi)	Media,Social	Malawi	Make statement	010	0	Presidential Family (Malawi)	Elite	Malawi	52342896	2	All Africa	Mangochi	Mangochi District	Southern Region	Malawi	-14.4782	35.2645
35793435	2020-12-28	Lazarus Chakwera	(National) Minor Party,Parties	Malawi	Express intent to cooperate	030	4	Arthur Peter Mutharika	Executive,Cabinet,Education Ministry,Science / Tech / Knowledge / Innovation Ministry,Executive Office,Government	Malawi	52342896	3	All Africa	Mangochi	Mangochi District	Southern Region	Malawi	-14.4782	35.2645
35793394	2020-12-28	Thokozani Khupe	Center Left,(National) Major Party,Parties,Ideological	Zimbabwe	Criticize or denounce	111	-2	Citizen (Zimbabwe)	General Population / Civilian / Social,Social	Zimbabwe	52342898	3	All Africa				Zimbabwe	-17.8293	31.0539
35793592	2020-12-28	Ukraine		Ukraine	Make pessimistic comment	012	-0.4	Iran		Iran	52342949	3	Ukrainian National News Agency	Tehran		Tehran Province	Iran	35.6944	51.4215
35793593	2020-12-28	Airline (Ukraine)	Business,Social	Ukraine	Express intent to meet or negotiate	036	4	Ukraine		Ukraine	52342949	5	Ukrainian National News Agency	Tehran		Tehran Province	Iran	35.6944	51.4215
35793482	2020-12-28	Citizen (Montenegro)	General Population / Civilian / Social,Social	Montenegro	Demonstrate or rally	141	-6.5	Unspecified Actor	Unspecified		52342953	2	HINA	Podgorica		Podgorica	Montenegro	42.4411	19.2636
35793460	2020-12-28	Opposition Coalition (Pakistan)	Dissident,Protestors / Popular Opposition / Mobs	Pakistan	Demand change in leadership	1041	-5	Imran Khan	Parties,(National) Minor Party,Ideological,Elite,Executive,Centrist,Executive Office,Government	Pakistan	52342958	4	BBC Monitoring South Asia				Pakistan	33.7215	73.0433
35793577	2020-12-28	Foreign Affairs (Armenia)	Executive,Foreign Ministry,Government	Armenia	Consult	040	1	Mohammad Javad Zarif	Government,Executive,Foreign Ministry,Education,Social	Iran	52342964	3	Unknown	Yerevan		Yerevan	Armenia	40.1811	44.5136
35793578	2020-12-28	Mohammad Javad Zarif	Government,Executive,Foreign Ministry,Education,Social	Iran	Consult	040	1	Foreign Affairs (Armenia)	Executive,Foreign Ministry,Government	Armenia	52342964	3	Unknown	Yerevan		Yerevan	Armenia	40.1811	44.5136
35793538	2020-12-28	Armed Band (Armenia)	Unidentified Forces	Armenia	Use unconventional violence	180	-9	Military (Azerbaijan)	Military,Government	Azerbaijan	52342966	5	Unknown	Yerevan		Yerevan	Armenia	40.1811	44.5136
35793518	2020-12-28	Vietnam		Vietnam	Consult	040	1	Myanmar		Myanmar	52342970	1	Vietnam News Agency Bulletin				Vietnam	21.0245	105.841
35793519	2020-12-28	Myanmar		Myanmar	Consult	040	1	Vietnam		Vietnam	52342970	1	Vietnam News Agency Bulletin				Myanmar	19.745	96.1297
35793517	2020-12-28	Foreign Affairs (Vietnam)	Executive,Foreign Ministry,Government	Vietnam	Make statement	010	0	Vietnam		Vietnam	52342970	2	Vietnam News Agency Bulletin				Vietnam	21.0245	105.841
35793521	2020-12-28	Foreign Affairs (Vietnam)	Executive,Foreign Ministry,Government	Vietnam	Praise or endorse	051	3.4	Myanmar		Myanmar	52342970	2	Vietnam News Agency Bulletin				Vietnam	21.0245	105.841
35793520	2020-12-28	Ministry (Myanmar)	Government	Myanmar	Consult	040	1	Myanmar		Myanmar	52342970	3	Vietnam News Agency Bulletin				Myanmar	19.745	96.1297
35793522	2020-12-28	Ministry (Myanmar)	Government	Myanmar	Praise or endorse	051	3.4	Vietnam		Vietnam	52342970	3	Vietnam News Agency Bulletin				Myanmar	19.745	96.1297
35793523	2020-12-28	Myanmar		Myanmar	Consult	040	1	Ministry (Myanmar)	Government	Myanmar	52342970	3	Vietnam News Agency Bulletin				Myanmar	19.745	96.1297
35793452	2020-12-28	Mevlut Cavusoglu	Foreign Ministry,Unicameral,Government,Executive,Legislative / Parliamentary	Turkey	Express intent to meet or negotiate	036	4	Sergey Viktorovich Lavrov	Parties,(National) Major Party,Ideological,Center Right,Executive,Cabinet,Government,Foreign Ministry	Russian Federation	52342976	1	ITAR Tass	Sochi	Sochi City	Krasnodarskiy Kray	Russian Federation	43.5992	39.7257
35793590	2020-12-28	Foreign Affairs (Russia)	Executive,Government,Foreign Ministry	Russian Federation	Engage in negotiation	046	7	Foreign Affairs (North Korea)	Foreign Ministry,Executive,Government	North Korea	52342977	1	ITAR Tass				Russian Federation	55.7522	37.6156
